Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
184,Hyundai,2016,386000,44000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,19.1,1197,82,114Nm@ 4000rpm,5,Yes
185,Honda,2005,100000,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,13,1493,100,13.1kgm@ 4600rpm,5,Yes
186,Toyota,2010,300000,60000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,21.43,1364,87.2,205Nm@ 1800-2800rpm,5,Yes
187,Daewoo,2000,100000,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,18.5,796,53,71Nm@ 3500rpm,5,Yes
188,Toyota,2014,1750000,30000,East,Massachusetts,Boston,Diesel,Individual,Manual,Second_Owner,13,2982,168.5,343Nm@ 1400-3400rpm,7,Yes
189,Mahindra,2016,450000,15000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,18.15,1198,82,115Nm@ 3500-3600rpm,6,Yes
190,Tata,2017,490000,90000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,22.95,1248,74,190Nm@ 1750-3000rpm,5,Yes
191,Honda,2009,345000,47000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,17,1497,118,146Nm at 4800 rpm,5,Yes
192,Maruti,2005,85000,90000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,17.3,993,60,78Nm@ 4500rpm,5,Yes
193,Maruti,2010,215000,120600,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,Yes
194,Hyundai,2010,320000,100000,Central,Illinois,Chicago,Petrol,Individual,Manual,Third_Owner,16.2,1599,103.2,14.9 KGM at 3000 RPM,5,Yes
195,Maruti,2016,459999,60000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Yes
196,Hyundai,2005,65000,86000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,15.3,1341,83,115Nm@ 3200rpm,5,Yes
197,Hyundai,2020,720000,5000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,117nm@ 4000rpm,5,Yes
198,Maruti,2017,800000,37000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,Yes
199,Tata,2019,520000,14000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First_Owner,20.3,1199,84,114Nm@ 3500rpm,5,Yes
200,Maruti,2015,580000,70000,West,California,San Francisco,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,Yes
202,Honda,2015,600000,50000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,17.4,1497,117.3,145Nm@ 4600rpm,5,Yes
203,Honda,2014,290000,60000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,Yes
204,Maruti,2016,360000,50000,Central,Illinois,Chicago,CNG,Individual,Manual,First_Owner,26.6,998,58.16,77Nm@ 3500rpm,5,Yes
205,Maruti,2017,550000,50000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Yes
206,Hyundai,2013,375000,70000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5,Yes
208,Maruti,2018,420000,35000,Central,Texas,Houston,Petrol,Individual,Automatic,First_Owner,20.51,998,67,90Nm@ 3500rpm,5,Yes
209,Maruti,2017,550000,20000,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,Yes
210,Maruti,2018,270000,20000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,Yes
211,Maruti,2018,700000,7800,Central,Illinois,Chicago,Petrol,Individual,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,Yes
212,Maruti,2017,500000,20000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Yes
213,Tata,2019,1250000,15000,Central,Texas,Dallas,Diesel,Individual,Manual,First_Owner,17.6,2179,147.94,320Nm@ 1500-3000rpm,7,Yes
214,Hyundai,2013,320000,31377,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5,Yes
215,Maruti,2018,700000,50000,Central,Illinois,Chicago,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,Yes
216,Maruti,2015,290000,60000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,Yes
217,Toyota,2012,550000,100000,Central,Michigan,Detroit,Petrol,Individual,Automatic,First_Owner,14.53,1794,138.1,173Nm@ 4000rpm,5,Yes
218,Honda,2012,265000,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,Yes
219,Maruti,2018,830000,5000,East,Massachusetts,Boston,Petrol,Individual,Automatic,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,Yes
220,Tata,2017,800000,60000,South,Georgia,Atlanta,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7,Yes
221,Maruti,2011,160000,25000,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
222,Renault,2018,335000,30000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,Yes
223,Datsun,2017,329000,80000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,20.63,1198,67,104Nm@ 4000rpm,5,Yes
224,Maruti,2017,775000,75000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,Yes
225,Hyundai,2020,524000,32000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,20.14,1197,81.86,113.75nm@ 4000rpm,5,Yes
226,Maruti,2015,245000,40000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,Yes
227,Hyundai,2012,275000,93000,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,Yes
228,Tata,2018,520000,60000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,Yes
230,Nissan,2014,550000,37000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,16.95,1498,97.7,134Nm@ 4000rpm,5,Yes
231,Ford,2018,910000,15000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,17,1497,121.36,150Nm@ 4500rpm,5,Yes
232,Nissan,2015,300000,80000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,19.49,1198,67.04,104Nm@ 4000rpm,5,Yes
233,Maruti,2016,350000,140000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,Yes
234,Mahindra,2013,900000,70000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,12.83,2696,162,340Nm@ 1800-3250rpm,7,Yes
235,Mahindra,2013,300000,120000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,17.21,1493,100,240Nm@ 1600-2800rpm,7,Yes
236,Maruti,2010,250000,110000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,21.1,1248,73.9,190Nm@ 2000rpm,5,Yes
237,Hyundai,2017,1100000,37000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,Yes
238,Renault,2016,270000,44000,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,Yes
239,Maruti,2015,640000,80000,East,District of Columbia,Washington,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,Yes
240,Mahindra,2015,650000,125000,Central,Illinois,Chicago,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,Yes
241,Maruti,2017,409999,13500,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,15.37,1196,73,101Nm@ 3000rpm,5,Yes
242,Hyundai,2011,165000,75000,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,Yes
243,Hyundai,2007,80000,120000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,13.2,1495,94,"12.5@ 3,500(kgm@ rpm)",5,Yes
244,Mahindra,2012,535000,120000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,Yes
245,Toyota,2013,700000,70000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,12.99,2494,100.57,200Nm@ 1400-3400rpm,7,Yes
246,Maruti,2013,550000,70000,East,New York,New York City,Diesel,Individual,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,Yes
247,Honda,2019,680000,15000,West,California,Los Angeles,Petrol,Individual,Automatic,First_Owner,19,1199,88.76,110Nm@ 4800rpm,5,Yes
248,Hyundai,2009,200000,53000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,Yes
249,Maruti,2014,500000,120000,Central,Texas,Dallas,Diesel,Individual,Manual,Second_Owner,23.4,1248,74,190Nm@ 2000rpm,5,Yes
250,Maruti,2016,1000000,70000,Central,Texas,Dallas,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,Yes
251,Hyundai,2008,110000,120000,West,California,San Diego,Petrol,Individual,Manual,Second_Owner,14.2,1341,82.9,"11.8@ 3,200(kgm@ rpm)",5,Yes
252,Hyundai,2012,320000,100000,West,California,San Diego,Petrol,Individual,Manual,Second_Owner,18.5,1197,80,"11.4 kgm at 4,000 rpm",5,Yes
254,Maruti,2015,350000,100000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,20.4,1197,83.11,113Nm@ 4200rpm,5,Yes
255,Tata,2013,170000,162500,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,19.4,1405,70,135.4Nm@ 2500rpm,5,Yes
256,Hyundai,2017,800000,39000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,Yes
257,Maruti,2017,500000,75000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,26.8,1248,74,190Nm@ 2000rpm,5,Yes
258,Tata,2017,1380000,50000,South,Florida,Miami,Diesel,Individual,Automatic,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,Yes
259,Mahindra,2019,1300000,40000,South,Florida,Miami,Diesel,Individual,Manual,First_Owner,17.3,1497,121,300Nm@ 1750-2500rpm,8,Yes
260,Hyundai,2013,530000,92500,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,22.32,1582,126.3,259.9Nm@ 1900-2750rpm,5,Yes
261,Maruti,2012,360000,158000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,Yes
262,Maruti,2012,310000,120000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,Yes
263,Honda,2015,725000,50000,West,Washington,Seattle,Diesel,Individual,Manual,Second_Owner,26,1498,98.6,200Nm@ 1750rpm,5,Yes
264,Maruti,2012,340000,110000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,Yes
265,Hyundai,2017,550000,2000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,25.4,1186,73.97,190.25nm@ 1750-2250rpm,5,Yes
266,Toyota,2011,1150000,181000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,11.5,2982,171,343Nm@ 1400-3400rpm,7,Yes
267,Tata,2016,380000,70000,West,California,San Francisco,Diesel,Individual,Manual,First_Owner,27.28,1047,69,140Nm@ 1800-3000rpm,5,Yes
268,Nissan,2013,350000,90000,Central,Texas,Houston,Petrol,Individual,Automatic,Second_Owner,17.97,1498,99.6,134Nm@ 4000rpm,5,Yes
269,Hyundai,2019,610000,2000,Central,Texas,Houston,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,117nm@ 4000rpm,5,Yes
270,Maruti,2015,525000,20000,West,California,San Diego,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,Yes
271,Toyota,2011,480000,120000,West,California,San Diego,Diesel,Individual,Manual,First_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,Yes
272,Mahindra,2017,780000,35000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,16.55,2498,105,247Nm@ 1800-2000rpm,6,Yes
273,Maruti,2012,320000,193000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,Yes
274,Maruti,2014,375000,80000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Yes
275,Datsun,2019,300000,40000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,19.02,1198,67.05,104Nm@ 4000rpm,5,Yes
276,Hyundai,2015,500000,70000,West,California,San Diego,Diesel,Individual,Manual,Fourth_Above_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,Yes
277,Mahindra,2011,404000,122358,West,California,San Diego,Diesel,Individual,Manual,First_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,Yes
278,Tata,2015,500000,75000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,14.07,2956,69.01,223Nm@ 1600-2200rpm,7,Yes
279,Tata,2017,350000,120000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,27.28,1047,69,140Nm@ 1800-3000rpm,5,Yes
280,Tata,2015,380000,40000,West,California,San Diego,Petrol,Individual,Manual,First_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,Yes
281,Hyundai,2008,114999,95200,West,Washington,Seattle,Petrol,Individual,Manual,Third_Owner,13.2,1495,94,"12.5@ 3,500(kgm@ rpm)",5,Yes
282,Honda,2014,335000,33033,East,District of Columbia,Washington,Petrol,Dealer,Manual,First_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,Yes
283,Hyundai,2015,465000,63063,East,District of Columbia,Washington,Petrol,Dealer,Automatic,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,Yes
284,Tata,2012,290000,60000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,21.02,1248,88.76,200Nm@ 1750-3000rpm,5,Yes
285,Maruti,2005,110000,45000,South,North Carolina,Charlotte,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
286,Tata,2011,450000,80000,West,California,Los Angeles,Diesel,Individual,Manual,Third_Owner,11.57,2179,138.1,320Nm@ 1700-2700rpm,7,Yes
287,Mahindra,2009,400000,170000,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,Yes
288,Mahindra,2007,210000,207890,East,District of Columbia,Washington,Diesel,Individual,Manual,Second_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,Yes
289,Mercedes,2018,4600000,7976,Central,Texas,Houston,Diesel,Individual,Automatic,First_Owner,17.9,2143,170,400Nm@ 1400-2800rpm,5,Yes
290,Maruti,2016,220000,35000,South,Florida,Miami,Petrol,Individual,Manual,First_Owner,16.8,796,34.2,59Nm@ 2500rpm,8,Yes
291,Hyundai,2017,450000,35000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,Yes
292,Hyundai,2017,450000,35000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,Yes
293,Hyundai,2013,290000,50000,East,New York,New York City,Petrol,Individual,Automatic,First_Owner,16.95,1197,78.9,111.8Nm@ 4000rpm,5,Yes
294,Maruti,2016,520000,20000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Yes
295,Hyundai,2011,265000,20000,East,New York,New York City,Petrol,Individual,Automatic,First_Owner,16.95,1197,78.9,111.8Nm@ 4000rpm,5,Yes
296,Maruti,2012,330000,50000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,18.6,1197,85.8,114Nm@ 4000rpm,5,Yes
297,Maruti,2012,330000,50000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,18.6,1197,85.8,114Nm@ 4000rpm,5,Yes
298,Mahindra,2014,509999,120000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,Yes
299,Hyundai,2014,500000,70000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,17.1,1591,121.3,154.9Nm@ 4200rpm,5,Yes
300,Hyundai,2015,525000,50000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,17.19,1197,81.86,114.73Nm@ 4000rpm,5,Yes
301,Maruti,2019,675000,16500,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,21.01,1197,81.8,113Nm@ 4200rpm,5,Yes
302,Hyundai,2010,300000,70000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,Yes
303,Maruti,2005,90000,99361,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
304,Maruti,2017,650000,25000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,Yes
305,Maruti,2014,409000,70000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,Yes
306,Hyundai,2015,395000,80000,South,Florida,Miami,Diesel,Individual,Manual,Second_Owner,24,1120,70,160Nm@ 1500-2750rpm,5,Yes
308,Maruti,2014,400000,70000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,Yes
309,Chevrolet,2012,120000,60000,West,California,San Diego,Petrol,Individual,Manual,Third_Owner,18.6,1199,79.4,108Nm@ 4400rpm,5,Yes
310,Tata,2018,645000,10000,West,Washington,Seattle,Petrol,Individual,Automatic,First_Owner,20.3,1199,84,114Nm@ 3500rpm,5,Yes
311,Maruti,2006,81000,80000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,16.1,796,37,59Nm@ 2500rpm,4,Yes
312,Honda,2017,1300000,30000,East,Massachusetts,Boston,Diesel,Individual,Manual,First_Owner,25.6,1498,97.9,200Nm@ 1750rpm,5,Yes
313,Honda,2017,1250000,33000,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,25.6,1498,97.9,200Nm@ 1750rpm,5,Yes
314,Maruti,2013,535000,90000,West,California,Los Angeles,Petrol,Individual,Manual,Third_Owner,16.02,1373,93.7,130Nm@ 4000rpm,7,Yes
315,Nissan,2014,555000,80100,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,19.01,1461,108.5,248Nm@ 2250rpm,5,Yes
316,Honda,2014,725000,120000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,17.4,1497,117.3,145Nm@ 4600rpm,5,Yes
318,Renault,2016,229999,40000,East,District of Columbia,Washington,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,Yes
319,Toyota,2013,800000,160000,East,District of Columbia,Washington,Diesel,Individual,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,8,Yes
320,Maruti,2017,409999,47000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,Yes
321,Hyundai,2018,1210000,25000,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,21.38,1396,88.7,219.7Nm@ 1500-2750rpm,5,Yes
322,Tata,2017,400000,26000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,Yes
323,Hyundai,2018,520000,29000,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,24,1186,73.97,190.24nm@ 1750-2250rpm,5,Yes
324,Maruti,2016,650000,50000,West,Washington,Seattle,Petrol,Individual,Automatic,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,Yes
325,Maruti,2011,325000,58000,East,New York,New York City,Petrol,Individual,Manual,Third_Owner,16.1,1298,88.2,"11.5@ 4,500(kgm@ rpm)",5,Yes
326,Maruti,2012,420000,120000,East,New York,New York City,Petrol,Individual,Automatic,First_Owner,17.4,1197,85.8,114Nm@ 4000rpm,5,Yes
327,Maruti,2014,400000,50000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,Yes
328,Hyundai,2010,254999,80000,Central,Illinois,Chicago,Petrol,Individual,Manual,Fourth_Above_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,Yes
329,Maruti,2003,65000,60000,Central,Illinois,Chicago,Petrol,Individual,Manual,Fourth_Above_Owner,17.3,993,60,78Nm@ 4500rpm,5,Yes
330,Maruti,2017,351000,36000,West,California,San Diego,Petrol,Individual,Manual,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,Yes
331,Toyota,2007,404000,120000,West,California,San Diego,Diesel,Individual,Manual,Third_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,Yes
332,Maruti,2011,185000,185000,West,California,San Diego,Diesel,Individual,Manual,Third_Owner,21.1,1248,73.9,190Nm@ 2000rpm,5,Yes
333,Nissan,2011,250000,50000,West,California,San Diego,Diesel,Individual,Manual,First_Owner,23.08,1461,63.1,160Nm@ 2000rpm,5,Yes
334,Maruti,2002,60000,100000,West,California,San Diego,Petrol,Individual,Manual,Fourth_Above_Owner,17.3,993,60,78Nm@ 4500rpm,5,Yes
335,Hyundai,2013,500000,50000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,17.1,1591,121.3,154.9Nm@ 4200rpm,5,Yes
336,Maruti,2007,85000,80000,Central,Texas,Dallas,Petrol,Individual,Manual,Second_Owner,18.2,998,67.1,90Nm@ 3500rpm,5,Yes
338,Maruti,2005,85000,80000,Central,Texas,Dallas,Petrol,Individual,Manual,Fourth_Above_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,Yes
339,Maruti,2011,265000,90000,East,New York,New York City,Diesel,Individual,Manual,Fourth_Above_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,Yes
340,Maruti,2010,130000,162000,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19,998,66.1,90Nm@ 3500rpm,5,Yes
341,Maruti,2013,480000,110000,Central,Illinois,Chicago,Diesel,Individual,Manual,Third_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,Yes
342,Maruti,2008,170000,120000,South,Florida,Miami,Diesel,Individual,Manual,Third_Owner,17.8,1248,75,190Nm@ 2000rpm,5,Yes
343,Nissan,2011,275000,45000,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,23.08,1461,63.1,160Nm@ 2000rpm,5,Yes
344,Maruti,2005,89000,90000,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,Yes
345,Ford,2010,170000,90000,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,20,1399,68,160Nm@ 2000rpm,5,Yes
346,Mahindra,2019,1090000,16500,West,California,Los Angeles,Petrol,Dealer,Manual,First_Owner,17,1197,110,200Nm@ 2000-3500rpm,5,Yes
347,Hyundai,2017,1100000,67000,East,District of Columbia,Washington,Diesel,Individual,Automatic,First_Owner,17.01,1582,126.2,259.9Nm@ 1900-2750rpm,5,Yes
348,Maruti,2018,610000,52000,East,District of Columbia,Washington,Petrol,Dealer,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,Yes
349,Datsun,2016,335000,40000,South,North Carolina,Charlotte,Petrol,Dealer,Manual,First_Owner,20.63,1198,67,104Nm@ 4000rpm,5,Yes
350,Hyundai,2015,434999,40000,West,California,Los Angeles,Petrol,Dealer,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,Yes
351,Toyota,2018,3000000,35000,East,New York,New York City,Diesel,Individual,Manual,First_Owner,14.24,2755,174.5,420Nm@ 1400-2600rpm,7,Yes
352,Renault,2018,390000,13000,East,New York,New York City,Petrol,Dealer,Manual,First_Owner,20.71,799,53.26,72Nm@ 4386rpm,5,Yes
353,Honda,2012,325000,40000,East,New York,New York City,Petrol,Dealer,Manual,First_Owner,18.5,1198,86.8,109Nm@ 4500rpm,5,Yes
